id,year,exam,subject,number,answer,question,data
1059,2024,경위,회계,19,2,"㈜한국은 20×1년 1월 1일 용역을 제공하고 그 대가로 이자부어음(액면금액 ￦100,000, 1년 만기, 이자율 10%)을 받았다. ㈜한국이 20×1년 7월 1일 동 어음을 할인(할인율 15%)하였을 때, 금융자산처분손실은? (단, 동 어음의 할인은 금융자산 제거요건을 충족한다.)","㈜한국은 20×1년 1월 1일 용역을 제공하고 그 대가로 이자부어음(액면금액 ￦100,000, 1년 만기, 이자율 10%)을 받았다. ㈜한국이 20×1년 7월 1일 동 어음을 할인(할인율 15%)하였을 때, 금융자산처분손실은? (단, 동 어음의 할인은 금융자산 제거요건을 충족한다.)① ￦1,750 ② ￦3,250 ③ ￦5,000 ④ ￦8,250"
1060,2024,경위,회계,20,3,"㈜한국은 20×1년 1월 1일에 액면금액 ￦1,000,000(표시이자율 8%, 이자지급일 매년 12월 31일 후급, 만기 3년)의 사채를 발행하였으며, 동 사채와 관련하여 회계처리한 내용은 다음과 같다. ㈜한국이 동 사채를 20×1년 12월 31일 ￦960,000에 조기상환하였을 때, 사채상환손익은?","㈜한국은 20×1년 1월 1일에 액면금액 ￦1,000,000(표시이자율 8%, 이자지급일 매년 12월 31일 후급, 만기 3년)의 사채를 발행하였으며, 동 사채와 관련하여 회계처리한 내용은 다음과 같다. ㈜한국이 동 사채를 20×1년 12월 31일 ￦960,000에 조기상환하였을 때, 사채상환손익은?• 20×1년 1월 1일(차)현 금사채할인발행차금950,00050,000(대)사 채1,000,000• 20×1년 12월 31일(차)이자비용95,000(대)현금사채할인발행차금80,00015,000 ① 사채상환손실 ￦5,000 ② 사채상환손실 ￦15,000 ③ 사채상환이익 ￦5,000 ④ 사채상환이익 ￦15,000"
1061,2024,경위,회계,21,1,"㈜한국의 20×1년 실지재고조사법에 의하여 파악된 기말재고자산은 ￦3,000이다. 기말재고자산과 관련된 자료가 다음과 같을 때, ㈜한국의 20×1년 기말재고자산은?","㈜한국의 20×1년 실지재고조사법에 의하여 파악된 기말재고자산은 ￦3,000이다. 기말재고자산과 관련된 자료가 다음과 같을 때, ㈜한국의 20×1년 기말재고자산은?위탁판매목적으로 ㈜대한에 적송한 제품￦1,000적송품 운반비용100운송중인 상품(선적지인도조건으로 매입)1,500운송중인 상품(도착지인도조건으로 매입)700운송중인 상품(도착지인도조건으로 판매)2,000매입의사를 밝히지 않은 시용상품500 ① ￦8,100 ② ￦8,000 ③ ￦6,400 ④ ￦5,900"
1062,2024,경위,회계,22,4,"㈜한국은 20×1년 1월 1일 영업목적으로 건물을 취득(취득원가 ￦500,000, 내용연수 10년, 잔존가치 ￦0, 정액법 상각)하고 재평가모형으로 회계처리하였다. 20×2년 1월 1일 건물을 임대목적으로 사용목적을 변경하고 투자부동산으로 대체하기로 결정하였다. 투자부동산은 공정가치모형으로 회계처리한다. 20×2년 말에 건물을 ￦510,000에 처분하였다. 유형자산과 관련한 자료가 다음과 같을 때, 각 시점별 설명으로 옳지 않은 것은? (단, 재평가는 기존의 감가상각누계액을 모두 제거하는 방법을 적용한다. 재평가잉여금은 이익잉여금으로 대체하지 않으며, 손상차손을 고려하지 않는다.)","㈜한국은 20×1년 1월 1일 영업목적으로 건물을 취득(취득원가 ￦500,000, 내용연수 10년, 잔존가치 ￦0, 정액법 상각)하고 재평가모형으로 회계처리하였다. 20×2년 1월 1일 건물을 임대목적으로 사용목적을 변경하고 투자부동산으로 대체하기로 결정하였다. 투자부동산은 공정가치모형으로 회계처리한다. 20×2년 말에 건물을 ￦510,000에 처분하였다. 유형자산과 관련한 자료가 다음과 같을 때, 각 시점별 설명으로 옳지 않은 것은? (단, 재평가는 기존의 감가상각누계액을 모두 제거하는 방법을 적용한다. 재평가잉여금은 이익잉여금으로 대체하지 않으며, 손상차손을 고려하지 않는다.)•20×1년말 유형자산의 공정가치 •20×2년말 유형자산의 공정가치 ￦430,000￦540,000 ① 20×1년 말 감가상각누계액 ￦50,000을 반영한다. ② 20×1년 말 재평가 시점에서 공정가치변동으로 인한 재평가손실 ￦20,000을 당기손익으로 반영한다. ③ 20×2년 말 공정가치변동으로 인한 평가이익 ￦110,000을 당기손익으로 반영한다. ④ 20×2년 말 유형자산 처분에 따른 처분이익 ￦50,000을 20×2년 당기순이익에 반영한다."
1063,2024,경위,회계,23,2,금융상품에 관한 내용으로 옳지 않은 것은?,금융상품에 관한 내용으로 옳지 않은 것은?① 금융자산이나 금융부채는 금융상품의 계약당사자가 되는 때에만 재무상태표에 인식한다. ② 금융자산 전체를 제거하는 경우 취득일에 측정된 금융자산의 공정가액에서 수취한 대가의 차액을 당기손익으로 인식한다. ③ 금융자산의 현금흐름에 대한 계약상 권리가 소멸한 경우 금융자산을 제거한다. ④ 금융자산의 정형화된 매입 또는 매도는 매매일이나 결제일에 인식하거나 제거한다.
1064,2024,경위,회계,24,4,충당부채 측정에 관한 내용으로 옳지 않은 것은?,충당부채 측정에 관한 내용으로 옳지 않은 것은?① 충당부채로 인식하는 금액은 현재의무를 보고기간 말에 이행하기 위하여 필요한 지출에 대한 최선의 추정치이어야 한다. ② 충당부채에 대한 최선의 추정치를 구할 때에는 관련된 여러 사건과 상황에 따르는 불가피한 위험과 불확실성을 고려한다. ③ 화폐의 시간가치 영향이 중요한 경우에 충당부채는 의무를 이행하기 위하여 예상되는 지출액의 현재가치로 평가한다. ④ 예상되는 자산 처분이익은 충당부채를 측정하는 데 고려하여야 한다.
1065,2024,경위,회계,25,4,무형자산에 관한 내용으로 옳은 것은?,"무형자산에 관한 내용으로 옳은 것은?① 무형자산의 식별가능성은 자산이 계약상 권리 또는 기타 법적 권리로부터 발생한다. 이 경우 그러한 권리가 이전가능한지 여부 또는 기업이나 기타 권리와 의무에서 분리가능한지 여부를 고려한다. ② 무형자산의 미래경제적효익에 대한 통제능력은 일반적으로 법원에서 강제할 수 있는 법적 권리에서 나오며, 법적 권리가 없는 경우에는 통제를 제시하기 어렵기 때문에 권리의 법적 집행가능성이 통제의 필요조건이다. ③ 자산의 사용에서 발생하는 미래경제적효익의 유입에 대한 확실성 정도에 대한 평가는 무형자산을 최초로 인식하는 시점에서 이용 가능한 증거에 근거하며, 내부 증거에 비중을 더 크게 둔다. ④ 무형자산은 자산에서 발생하는 미래경제적효익이 기업에 유입될 가능성이 높고 자산의 원가를 신뢰성 있게 측정할 수 있을 때 인식한다."
1066,2024,경위,회계,26,2,자산손상의 징후가 있다면 손상여부를 확인하기 위해 자산의 회수가능액을 추정한다. 회수가능액에 관한 내용으로 옳은 것은?,자산손상의 징후가 있다면 손상여부를 확인하기 위해 자산의 회수가능액을 추정한다. 회수가능액에 관한 내용으로 옳은 것은?① 공정가치에서 처분부대원가를 뺀 금액과 사용가치 금액 중 하나라도 장부금액에 미달하면 자산손상을 인식하고 자산의 장부금액을 하향 조정하여야 한다. ② 공정가치에서 처분부대원가를 뺀 금액은 동일한 자산의 활성시장 공시가격이 없는 경우에도 측정할 수 있다. ③ 처분부대원가는 공정가치에서 처분부대원가를 뺀 금액을 측정할 때 차감하여 반영한다. 이 경우 이미 부채로 인식된 처분부대원가를 포함한다. ④ 사용가치 측정 시 현금흐름은 주주가 승인한 최근 재무예산/예측에 기초하여 측정한다.
1067,2024,경위,회계,27,4,"㈜한국은 단일제품을 생산하여 판매하고 있다. 제품의 단위당 판매가격은 ￦400이고, 제품을 생산하기 위해서는 단위당 직접재료원가 ￦120, 단위당 변동가공원가 ￦80이 발생하며, 연간 고정제조간접원가는 ￦20,000이 발생한다. 제품 판매과정에서는 단위당 변동판매관리비가 ￦50, 연간 고정판매관리비는 ￦10,000이 발생한다. ㈜한국이 목표이익 ￦15,000을 달성하기 위한 제품의 판매량은? (단, 생산량과 판매량은 동일하다.)","㈜한국은 단일제품을 생산하여 판매하고 있다. 제품의 단위당 판매가격은 ￦400이고, 제품을 생산하기 위해서는 단위당 직접재료원가 ￦120, 단위당 변동가공원가 ￦80이 발생하며, 연간 고정제조간접원가는 ￦20,000이 발생한다. 제품 판매과정에서는 단위당 변동판매관리비가 ￦50, 연간 고정판매관리비는 ￦10,000이 발생한다. ㈜한국이 목표이익 ￦15,000을 달성하기 위한 제품의 판매량은? (단, 생산량과 판매량은 동일하다.)①225단위 ②250단위 ③275단위 ④300단위"
1068,2024,경위,회계,28,3,"㈜한국은 제품 A와 제품 B를 생산하고 있으며, 제품의 생산과 관련된 자료는 다음과 같다. 구 분제품 A제품 B단위당 판매가격￦2,000￦1,500단위당 변동원가 1,500 900단위당 소요 기계시간2시간3시간 ㈜한국이 이용가능한 연간 기계시간은 1,200시간이다. 이익을 극대화하기 위해 각 제품의 최적생산량을 결정하여 생산・판매하는 경우, ㈜한국이 달성할 수 있는 최대공헌이익은? (단, 제품 A와 제품 B의 수요는 무한하다.)","㈜한국은 제품 A와 제품 B를 생산하고 있으며, 제품의 생산과 관련된 자료는 다음과 같다. 구 분제품 A제품 B단위당 판매가격￦2,000￦1,500단위당 변동원가 1,500 900단위당 소요 기계시간2시간3시간 ㈜한국이 이용가능한 연간 기계시간은 1,200시간이다. 이익을 극대화하기 위해 각 제품의 최적생산량을 결정하여 생산・판매하는 경우, ㈜한국이 달성할 수 있는 최대공헌이익은? (단, 제품 A와 제품 B의 수요는 무한하다.)①￦150,000 ②￦240,000 ③￦300,000 ④￦325,000"
1069,2024,경위,회계,29,1,활동기준원가계산(ABC)을 적용하기 위해서 일반적으로 다음과 같은 절차를 수행하게 된다. 활동기준원가계산의 적용절차로 가장 옳은 것은?,활동기준원가계산(ABC)을 적용하기 위해서 일반적으로 다음과 같은 절차를 수행하게 된다. 활동기준원가계산의 적용절차로 가장 옳은 것은?가. 활동중심점의 설정 및 원가 집계나. 활동 분석다. 제조간접원가의 배부라. 활동원가동인의 선택마. 활동별 제조간접원가 배부율의 계산 s①나 → 가 → 라 → 마 → 다 ②나 → 라 → 마 → 가 → 다 ③나 → 가 → 라 → 다 → 마 ④나 → 라 → 가 → 마 → 다
1070,2024,경위,회계,30,3,"㈜한국의 상반기 생산과 관련된 원가자료는 다음과 같다. ㈜한국이 고저점법을 이용하여 원가를 추정하는 경우, 7월의 예상 생산량이 400단위일 때 제조원가는?","㈜한국의 상반기 생산과 관련된 원가자료는 다음과 같다. ㈜한국이 고저점법을 이용하여 원가를 추정하는 경우, 7월의 예상 생산량이 400단위일 때 제조원가는?월생산량제조원가월생산량제조원가1월240단위￦475,0004월270단위￦530,0002월210단위 390,0005월300단위 560,0003월200단위 400,0006월250단위 500,000 ①￦640,000 ②￦680,000 ③￦720,000 ④￦800,000"
1071,2024,경위,회계,31,2,"㈜한국의 20×1년 분기별 판매예산은 다음과 같다. 구 분1분기2분기3분기4분기예산판매량2,300단위2,500단위3,000단위3,200단위 20×1년 초 제품재고는 300단위이며, 각 분기말의 제품재고량은 다음 분기 예산판매량의 20% 수준으로 유지할 계획이다. ㈜한국이 20×1년 2분기에 생산해야 할 제품의 수량은?","㈜한국의 20×1년 분기별 판매예산은 다음과 같다. 구 분1분기2분기3분기4분기예산판매량2,300단위2,500단위3,000단위3,200단위 20×1년 초 제품재고는 300단위이며, 각 분기말의 제품재고량은 다음 분기 예산판매량의 20% 수준으로 유지할 계획이다. ㈜한국이 20×1년 2분기에 생산해야 할 제품의 수량은?①2,400단위 ②2,600단위 ③2,640단위 ④2,700단위"
1072,2024,경위,회계,32,1,"㈜한국은 단일의 원재료를 결합공정에 투입하여 제품 A와 B를 생산하고 있다. 제품 A는 분리점에서 즉시 판매할 수 있지만, 제품 B는 분리점에 시장이 존재하지 않아 추가가공한 후에 판매한다. 분리점 이전에 발생한 결합원가는 ￦200,000이다. ㈜한국은 순실현가치법을 기준으로 결합원가를 배부하고 있으며, 원가자료는 다음과 같다.제품생산량추가가공원가(총액)최종 판매가격(단위당)A150단위-￦2,000B200단위￦100,000 1,500 제품 B에 배부되는 결합원가는? (단, 재공품 및 공손은 없다.)","㈜한국은 단일의 원재료를 결합공정에 투입하여 제품 A와 B를 생산하고 있다. 제품 A는 분리점에서 즉시 판매할 수 있지만, 제품 B는 분리점에 시장이 존재하지 않아 추가가공한 후에 판매한다. 분리점 이전에 발생한 결합원가는 ￦200,000이다. ㈜한국은 순실현가치법을 기준으로 결합원가를 배부하고 있으며, 원가자료는 다음과 같다.제품생산량추가가공원가(총액)최종 판매가격(단위당)A150단위-￦2,000B200단위￦100,000 1,500 제품 B에 배부되는 결합원가는? (단, 재공품 및 공손은 없다.)①￦80,000 ②￦100,000 ③￦120,000 ④￦140,000"
1073,2024,경위,회계,33,2,"㈜한국의 20×1년 기초 및 기말 재고자산 금액은 다음과 같다. 구 분20×1.1. 120×1.12. 31직접재료￦10,000￦14,000재공품 20,000 10,000제품 16,000 22,000 당기 중 직접재료의 매입액은 ￦180,000이고, 가공원가(전환원가)는 ￦87,000이다. ㈜한국의 20×1년 매출원가는?","㈜한국의 20×1년 기초 및 기말 재고자산 금액은 다음과 같다. 구 분20×1.1. 120×1.12. 31직접재료￦10,000￦14,000재공품 20,000 10,000제품 16,000 22,000 당기 중 직접재료의 매입액은 ￦180,000이고, 가공원가(전환원가)는 ￦87,000이다. ㈜한국의 20×1년 매출원가는?①￦263,000 ②￦267,000 ③￦273,000 ④￦280,000"
1074,2024,경위,회계,34,3,"㈜한국은 정상개별원가계산을 적용하고 있으며, 직접노무시간을 기준으로 제조간접원가를 배부하고 있다. 20×1년 제조간접원가 예산은 ￦500,000이고, 예정 직접노무시간은 2,000시간이다. 20×1년 실제 직접노무시간은 1,800시간이며, 제조간접원가 과소(부족)배부액은 ￦15,000이다. ㈜한국의 20×1년 제조간접원가 실제발생액은?","㈜한국은 정상개별원가계산을 적용하고 있으며, 직접노무시간을 기준으로 제조간접원가를 배부하고 있다. 20×1년 제조간접원가 예산은 ￦500,000이고, 예정 직접노무시간은 2,000시간이다. 20×1년 실제 직접노무시간은 1,800시간이며, 제조간접원가 과소(부족)배부액은 ￦15,000이다. ㈜한국의 20×1년 제조간접원가 실제발생액은?①￦435,000 ②￦450,000③￦465,000 ④￦485,000"
1075,2024,경위,회계,35,2,"㈜한국의 공장은 두 개의 보조부문 A, B와 제조부문 X, Y로 구성되어 있다. 각 부문간 용역수수관계와 부문별 발생원가는 다음과 같다. ㈜한국은 보조부문원가를 상호배분법에 의해 각 제조부문에 배부하고 있다. 소비부문제공부문보조부문제조부문ABXY발생원가￦20,000￦10,000￦120,000￦150,000A－50%20%30%B40%－30%30% 제조부문 X에 배부될 보조부문의 원가는?","㈜한국의 공장은 두 개의 보조부문 A, B와 제조부문 X, Y로 구성되어 있다. 각 부문간 용역수수관계와 부문별 발생원가는 다음과 같다. ㈜한국은 보조부문원가를 상호배분법에 의해 각 제조부문에 배부하고 있다. 소비부문제공부문보조부문제조부문ABXY발생원가￦20,000￦10,000￦120,000￦150,000A－50%20%30%B40%－30%30% 제조부문 X에 배부될 보조부문의 원가는?①￦13,000 ②￦13,500 ③￦16,500 ④￦17,000"
1076,2024,경위,회계,36,4,"㈜한국은 20×1년 초에 영업을 시작하였으며, 단일제품을 생산하여 판매하고 있다. 20×1년 생산・판매에 관한 자료는 다음과 같다.생산량 5,000단위고정제조간접원가 ￦450,000판매량4,500단위고정판매관리비200,000 전부원가계산에 의한 기말제품의 단위당 원가는 ￦650이다. 변동원가계산에 의한 기말제품재고액은? (단, 재공품은 없다.)","㈜한국은 20×1년 초에 영업을 시작하였으며, 단일제품을 생산하여 판매하고 있다. 20×1년 생산・판매에 관한 자료는 다음과 같다.생산량 5,000단위고정제조간접원가 ￦450,000판매량4,500단위고정판매관리비200,000 전부원가계산에 의한 기말제품의 단위당 원가는 ￦650이다. 변동원가계산에 의한 기말제품재고액은? (단, 재공품은 없다.)①￦260,000 ②￦265,000 ③￦275,000 ④￦280,000"
1077,2024,경위,회계,37,1,"㈜한국은 단일제품을 생산하고 있으며, 선입선출법에 의한 종합원가계산제도를 채택하고 있다. 직접재료는 공정 초에 전량 투입되고, 가공원가는 공정 전반에 걸쳐 균등하게 발생한다. ㈜한국의 생산과 관련한 자료는 다음과 같다. 구 분수량(개)완성도직접재료원가가공원가기초재공품2,00080%￦195,000￦55,000당기착수13,000 780,000 440,000기말재공품3,00020% 직접재료원가와 가공원가의 완성품환산량 단위당 원가는? (단, 공손 및 감손은 없다.)","㈜한국은 단일제품을 생산하고 있으며, 선입선출법에 의한 종합원가계산제도를 채택하고 있다. 직접재료는 공정 초에 전량 투입되고, 가공원가는 공정 전반에 걸쳐 균등하게 발생한다. ㈜한국의 생산과 관련한 자료는 다음과 같다. 구 분수량(개)완성도직접재료원가가공원가기초재공품2,00080%￦195,000￦55,000당기착수13,000 780,000 440,000기말재공품3,00020% 직접재료원가와 가공원가의 완성품환산량 단위당 원가는? (단, 공손 및 감손은 없다.)직접재료원가가공원가 ①￦60￦40②￦65￦39③￦75￦40④￦75￦45"
1078,2024,경위,회계,38,4,"㈜한국은 표준원가계산제도를 채택하고 있다. 직접노무원가와 관련된 자료가 다음과 같을 때, 실제생산량에 허용된 표준 직접노동시간은? (단, 재공품 재고는 없다.)","㈜한국은 표준원가계산제도를 채택하고 있다. 직접노무원가와 관련된 자료가 다음과 같을 때, 실제생산량에 허용된 표준 직접노동시간은? (단, 재공품 재고는 없다.)실제 노무원가 발생액 ￦245,000실제 직접노동시간7,000시간직접노무원가 임률차이￦35,000(불리)직접노무원가 능률차이￦6,000(유리) ①6,800시간 ②6,850시간 ③7,150시간 ④7,200시간"
1079,2024,경위,회계,39,4,"국도관리운영프로그램을 수행하고 있는 중앙부처 A기금의 20×1년도 자료가 다음과 같을 때, 20×1년 재정운영순원가와 재정운영결과로 옳은 것은?","국도관리운영프로그램을 수행하고 있는 중앙부처 A기금의 20×1년도 자료가 다음과 같을 때, 20×1년 재정운영순원가와 재정운영결과로 옳은 것은?프로그램총원가￦10,000자산처분손실￦5,000프로그램수익7,000이자수익1,000인건비11,000제재금수익1,000재정운영순원가재정운영결과 ①￦13,000￦14,000②￦14,000￦13,000③￦17,000￦18,000④￦18,000￦17,000"
1080,2024,경위,회계,40,2,｢국가회계기준에 관한 규칙｣에서 재정상태표에 표시하는 자산과 부채의 평가에 관한 내용으로 옳지 않은 것은?,"｢국가회계기준에 관한 규칙｣에서 재정상태표에 표시하는 자산과 부채의 평가에 관한 내용으로 옳지 않은 것은?① 무주부동산의 취득, 국가 외의 상대방과의 교환 또는 기부채납 등의 방법으로 자산을 취득한 경우에는 취득 당시의 공정가액을 취득원가로 한다. ② 국가회계실체 사이에 발생하는 관리전환이 유상거래일 경우에는 자산의 장부가액을 취득원가로 한다. ③ 부채의 가액은 이 규칙에서 따로 정한 경우를 제외하고는 원칙적으로 만기상환가액으로 평가한다. ④ 보증충당부채는 보증약정에 따른 피보증인인 주채무자의 채무불이행에 따라 국가회계실체가 부담하게 될 추정 순현금유출액의 현재가치로 평가한다."
1081,2024,경위,상법,1,3,｢상법｣의 적용에 관한 설명으로 가장 적절하지 않은 것은?,｢상법｣의 적용에 관한 설명으로 가장 적절하지 않은 것은?①상호에 관한 ｢상법｣의 규정은 소상인에게는 적용하지 아니한다. ②상사에 관하여는 상관습법이 민법에 우선하여 적용된다. ③공법인의 사업 중 상행위에 해당하는 것에 대하여는 법령의다른 규정보다 우선하여 ｢상법｣을 적용한다. ④일방적 상행위인 경우에도 당사자 전원에 대하여 ｢상법｣을 적용한다.
1082,2024,경위,상법,2,4,｢상법｣의 법원(法源)에 관한 설명으로 가장 적절한 것은?(다툼이 있는 경우 판례에 의함),｢상법｣의 법원(法源)에 관한 설명으로 가장 적절한 것은?(다툼이 있는 경우 판례에 의함)① 은행법과 보험업법은 ｢상법｣의 법원이 아니다. ②사실인 상관습은 ｢상법｣의 법원이다. ③주식회사의 정관은 ｢상법｣의 법원이 아니다. ④｢상법｣의 법원인 상사제정법에는 상사관계조약도 포함된다.
1083,2024,경위,상법,3,3,｢상법｣상 상인자격에 관한 설명으로 가장 적절하지 않은 것은?(다툼이 있는 경우 판례에 의함),｢상법｣상 상인자격에 관한 설명으로 가장 적절하지 않은 것은?(다툼이 있는 경우 판례에 의함)①회사는 설립등기를 함으로써 상인자격을 취득한다. ②미성년자도 상인자격을 취득할 수 있다. ③자연인인 상인이 영업 중 피한정후견이나 피성년후견의 선고를 받으면 상인자격을 상실한다. ④자연인은 영업을 위한 준비행위를 개시함으로써 그의 영업 의사를 객관적으로 인식가능한 때에 상인자격을 취득한다.
1084,2024,경위,상법,4,1,｢상법｣상 지배인에 관한 설명으로 가장 적절하지 않은 것은? (다툼이 있는 경우 판례에 의함),"｢상법｣상 지배인에 관한 설명으로 가장 적절하지 않은 것은? (다툼이 있는 경우 판례에 의함)①지배인의 대리권은 정형성과 포괄성을 가지므로, 영업주는 지배인의 대리권을 제한할 수 없다. ②지배인은 자연인에 한한다. ③영업주는 직접 또는 대리인을 통하여서도 지배인을 선임할 수 있다. ④지배인은 다른 지배인을 선임 또는 해임할 수 없다."
1085,2024,경위,상법,5,3,｢상법｣상 상업사용인의 겸직금지의무에 관한 설명으로 가장 적절한 것은?,｢상법｣상 상업사용인의 겸직금지의무에 관한 설명으로 가장 적절한 것은?①甲편의점 물건판매를 담당하는 시간제 피고용인이 같은 시에 있는 乙편의점으로 옮겨 일하려면 甲점주의 허락이 필요하다. ②온라인 교육 전문 회사의 상업사용인이 원격교육대학에 다니려면 회사의 허락을 얻어야 한다. ③상업사용인이 다른 회사의 사외이사를 하는 경우라도 영업주의 허락을 얻어야 한다. ④상업사용인은 영업주의 허락 없이 다른 주식회사의 주주가 될 수 없다.
1086,2024,경위,상법,6,3,다음 중 설문의 내용과 관련한 설명으로 가장 적절하지 않은 것은? (다툼이 있는 경우 판례에 의함),"다음 중 설문의 내용과 관련한 설명으로 가장 적절하지 않은 것은? (다툼이 있는 경우 판례에 의함)‘甲’은 두 가지 영업을 하고 있었다. 하나는 국내산 소를 수매하여 도축한 다음 이를 전국에 유통시키는 영업이고, 다른 하나는 제3의 업체로부터 국내산 소고기를 공급받아 유통시키는 영업이었다. ‘甲’은 이 가운데 중부공장에서 이루어지던 전자의 영업을 ‘乙’에게 양도하면서 ‘甲’이 2년간 원래의 상호를 사용할 수 있다는 약정을 하였다. 2년 경과 후, ‘乙’은 ‘甲’이 계속하여 운영하고 있는 후자의 영업이 그 성질상 양도한 영업과 동일한 것이므로 ‘甲’이 경업금지의무를 위반하였다고 주장하고 있다. ①‘乙’이 양수한 중부공장은 가공한 육류를 전국적으로 판매하고 있었기 때문에, 그 영업지역은 중부공장이 소재한 군과 인접한 군에 한정된다고 볼 수 없다. ②‘甲’이 영위하던 수 개의 영업가운데 일부만 양도의 대상으로 포함하였고, ‘甲’이 양도 이후 2년간 원래의 상호를 사용할 수 있다고 약정한 것은, ‘甲’이 중부공장 영업 이외의 영업을 계속한다는 것을 전제한 것으로, 당사자들 사이에 양도인의 경업금지의무를 배제한다는 ‘묵시적 약정’이 있었다고 보아야 한다. ③‘甲’이 양도한 영업은 직접 국내산 소를 수매하여 도축한 다음 이를 전국에 유통시키는 것이고, ‘甲’이 계속하여 영위하고 있는 영업은 제3자의 업체로부터 국내산 소고기를 공급받아 유통시키는 것이어서 양자를 ‘동일한 영업’으로 볼 수 없다. ④‘甲’의 영업과 ‘乙’이 양수한 영업은 모두 국내산 소고기의 유통업이라는 점에는 차이가 없으므로, 두 영업 사이에 경쟁관계가 발생할 수 있으므로 ‘동종영업’으로 볼 수 있다."
1087,2024,경위,상법,7,4,｢상법｣상 상업등기에 관한 설명으로 가장 적절한 것은? (다툼이 있는 경우 판례에 의함),｢상법｣상 상업등기에 관한 설명으로 가장 적절한 것은? (다툼이 있는 경우 판례에 의함)①법원의 등기관은 등기신청요건에 관한 형식적 심사권은 물론 그 신청사항의 진위 여부까지 심사할 실질적 심사권을 가진다. ②상인이 등기된 상호를 ‘甲’과 ‘乙’에게 순차적으로 이중양도한 경우에 선의의 ‘乙’이 먼저 상호양도를 등기한 경우라 하더라도 ‘甲’에게 대항할 수 없다. ③상업등기는 법원이 그 내용을 신문이나 관보에 공고함으로써 그 등기의 효력이 발생한다. ④자본금액 2천만원으로 미성년자의 법정대리인이 미성년자를 위하여 영업을 하는 때에는 등기하여야 한다.
1088,2024,경위,상법,8,4,｢상법｣상 상인에 관한 설명으로 가장 적절하지 않은 것은? (다툼이 있는 경우 판례에 의함),｢상법｣상 상인에 관한 설명으로 가장 적절하지 않은 것은? (다툼이 있는 경우 판례에 의함)①회사는 상행위를 하지 않더라도 상인으로 본다. ②당연상인은 기본적 상행위를 영업으로 할 것을 요건으로 한다. ③의사는 ｢상법｣ 제4조 내지 제5조 제1항이 규정하는 상인에 해당하지 않는다. ④당연상인은 ‘자기명의’뿐만 아니라 ‘자기계산’으로 상행위를 할 것을 요건으로 한다.
1089,2024,경위,상법,9,2,｢상법｣상 상인의 상호선정 관련 설명으로 가장 적절하지 않은 것은?,｢상법｣상 상인의 상호선정 관련 설명으로 가장 적절하지 않은 것은?①상인은 자신의 성명으로 상호를 정할 수 있다. ②개인상인은 동일한 영업에 다양한 상호를 사용할 수 있다. ③상호는 명칭이므로 문자로 표시되고 또 발음할 수 있어야 한다. ④지점의 상호에는 본점과의 종속관계를 표시하여야 한다.
1090,2024,경위,상법,10,1,｢상법｣상 영업양도시 당사자간의 의무와 효과에 관한 설명으로 가장 적절한 것은?,"｢상법｣상 영업양도시 당사자간의 의무와 효과에 관한 설명으로 가장 적절한 것은?①양도인에게는 영업이전의무가 발생하여, 부동산 등기･동산의 인도･채권의 대항요건 등 재산의 종류별로 필요한 이전행위를 하여야 한다. ②영업양도에는 고용승계가 포함되므로, 고용승계를 거부하는 종업원에 대한 퇴직금 등 임금채무도 양수인에게 일괄적으로 이전된다. ③당사자간 다른 특약이 없으면 양도인은 20년간 동일한 특별시･광역시･시･군과 인접 특별시･광역시･시･군에서 동종영업을 하지 못한다. ④양도인이 동종영업을 하지 아니할 것을 약정한 때에는 동일한 특별시･광역시･시･군과 인접 특별시･광역시･시･군에 한하여 30년을 초과하지 아니한 범위 내에서 그 효력이 있다."
1091,2024,경위,상법,11,2,｢상법｣상 미성년자의 영업능력에 관한 설명으로 적절한 것을 모두 고른 것은?,"｢상법｣상 미성년자의 영업능력에 관한 설명으로 적절한 것을 모두 고른 것은?가.미성년자가 법정대리인의 동의를 얻어 회사의 무한책임사원이 된 때에는 그 사원자격으로 인한 행위에는 능력자로 추정한다.나.법정대리인이 미성년자를 대리하여 영업을 하는 경우 대리권을 제한하는 것이 가능하다.다.법정대리인이 미성년자를 대리하여 영업을 하는 때, 미성년자는 상인자격을 상실한다. s①가 ②나 ③가, 나 ④가, 나, 다"
1092,2024,경위,상법,12,4,｢상법｣ 제23조 제1항의 “주체를 오인시킬 상호사용”에 관한 설명으로 가장 적절하지 않은 것은? (다툼이 있는 경우 판례에 의함),"｢상법｣ 제23조 제1항의 “주체를 오인시킬 상호사용”에 관한 설명으로 가장 적절하지 않은 것은? (다툼이 있는 경우 판례에 의함)①누구든지 부정한 목적으로 타인의 영업으로 오인할 수 있는 상호를 사용하지 못한다. ②부정한 목적이 있는지는 상인의 명성이나 신용, 영업의 종류·규모·방법, 상호의 경위 등 여러 가지 사정을 종합하여 판단하여야 한다. ③동일한 특별시·광역시 등에서 동종영업으로 타인이 등기한 상호를 사용하는 자는 부정한 목적으로 사용하는 것으로 추정한다. ④현저하게 널리 알려져 일반인으로부터 기업 명성으로 견고한 신뢰를 획득한 상호가 아니라면 ‘타인의 영업으로 오인할 수 있는 상호’에 해당하지 않는다."
