id,year,exam,subject,number,answer,question,data
439,2024,경위,범죄,39,4,홈즈와 드버거(Holmes & DeBurger)의 연쇄살인범 유형에 대한 설명으로 가장 적절하지 않은 것은?,"① 망상형(Visionary Serial Killers) – 환각, 환청 또는 망상이 살인의 원인이 된다. 정신적 장애를 수반하며 망상형 연쇄살인범은 신의 지시 명령에 따른 것이라고 주장하기도 한다. ② 사명형(Mission-Oriented Serial Killers) – 성매매 여성, 동성애자, 범죄자 같은 특정 유형의 사람들을 사회에서 제거해야 한다는 신념으로 살해하는 경우로 정신이상이 아니며 환청이나 환각을 경험하지 않는다.③ 쾌락형(Hedonistic Serial Killers) - 본인의 쾌락을 충족하기 위해 살해하는 유형으로 이들이 추구하는 쾌락에 따라 성욕형, 스릴형, 재물형으로 구분할 수 있다.④ 권력형(Power/Control Serial Killers) – 정치적·경제적 권력을 쟁취하기 위하여 자신에게 방해되는 사람들을 무자비하게 살해하는 폭군이나 독재자 같은 포식자 유형이다."
440,2024,경위,범죄,40,3,미국의 전국범죄피해자센터(The National Center for Victims of Crime)에서 제시한 스토킹의 4가지 유형에 대한 설명으로 가장 적절하지 않은 것은?,"① 단순 집착형(Simple Obsessional Stalking) – 전남편, 전처, 전 애인 등 주로 피해자와 스토커가 서로 잘 알고 있는 관계에서 많이 발생하는 유형으로 위험성이 가장 높다. ② 애정 집착형(Love Obsessional Stalking) – 피해자와 스토커 사이에 기존에 특별한 교류가 없어 서로 잘 모르는 관계에서 발생하는 유형으로 단순 집착형에 비해서 피해자에 대한 직접적인 피해는 적은 편이다.③ 증오 망상형(Hate Obsessional Stalking) – 피해자와 스토커 사이에 원한 관계가 있는 경우로 피해자에게 심리적 고통을 주기 위해 스토킹하는 유형이다. ④ 허위 피해 망상형(False Victimization Syndrome) – 실제로는 스토커가 없는데 피해자 자신이 스토킹 피해를 당하고 있다는 망상에 빠진 유형이다."
441,2024,경위,행법,1,1,신뢰보호의 원칙에 대한 설명으로 옳지 않은 것은? (다툼이 있는 경우 판례에 의함),"① 과세관청이 납세의무자에게 부가가치세 면세사업자용 사업자등록증을 교부한 행위는 부가가치세를 과세하지 아니함을 시사하는 언동이나 공적인 견해를 표명한 것으로 볼 수 있다.② 폐기물처리업 사업계획에 대하여 적정통보를 한 것만으로 그 사업부지 토지에 대한 국토이용계획변경신청을 승인하여 주겠다는 취지의 공적인 견해표명을 한 것으로 볼 수 없다.③ 행정청이 상대방에게 장차 어떤 처분을 하겠다고 공적인 의사표명을 하였다고 하더라도, 공적인 의사표명이 있은 후에 사실적･법률적 상태가 변경되었다면, 그와 같은 공적인 의사표명은 행정청의 별다른 의사표시를 기다리지 않고 실효된다.④ 동일한 사유에 관하여 보다 무거운 면허취소처분을 하기 위하여 이미 행하여진 가벼운 면허정지처분을 취소하는 것은 선행처분에 대한 당사자의 신뢰 및 법적 안정성을 크게 저해하는 것이 되어 허용될 수 없다."
442,2024,경위,행법,2,3,행정법의 효력에 대한 설명으로 옳은 것을 모두 고른 것은? (다툼이 있는 경우 판례에 의함),"가.법령등을 공포한 날부터 일정 기간이 경과한 날부터 시행하는 경우 그 기간의 말일이 토요일 또는 공휴일인 때에는 그 말일로 기간이 만료한다. 나.｢국회법｣에 따라 하는 국회의장의 법률 공포는 관보(官報)에 게재함으로써 한다.다.｢법령 등 공포에 관한 법률｣에 따르면, 관보의 내용 해석 및 적용 시기 등에 대하여 종이관보와 전자관보는 동일한 효력을 가진다.라.법령등을 위반한 행위 후 법령등의 변경에 의하여 그 행위가 법령등을 위반한 행위에 해당하지 아니하거나 제재처분 기준이 가벼워진 경우로서 해당 법령등에 특별한 규정이 없는 경우에는 변경된 법령등을 적용한다.① 가, 다 ② 나, 라③ 가, 다, 라 ④ 나, 다, 라"
443,2024,경위,행법,3,1,｢민원 처리에 관한 법률｣의 내용으로 옳지 않은 것은?,"① 건의민원의 신청은 구술(口述) 또는 전화로 할 수 있다.② 행정기관의 장은 민원을 접수･처리할 때에 민원인에게 관계법령등에서 정한 구비서류 외의 서류를 추가로 요구하여서는 아니 된다.③ 법정민원에 대한 행정기관의 장의 거부처분에 불복하는 민원인은 그 거부처분을 받은 날부터 60일 이내에 그 행정기관의 장에게 문서로 이의신청을 할 수 있다.④ 행정기관의 장은 민원인이 동일한 내용의 질의민원을 정당한 사유 없이 3회 이상 반복하여 제출한 경우에는 2회 이상 그 처리결과를 통지하고, 그 후에 접수되는 민원에 대하여는 종결처리할 수 있다."
444,2024,경위,행법,4,3,공권과 공의무에 대한 설명으로 옳지 않은 것은? (다툼이 있는 경우 판례에 의함),"① 환경영향평가 대상지역 밖에 거주하는 주민에게는 헌법상의 환경권 또는 ｢환경정책기본법｣에 근거하여 공유수면매립면허처분과 농지개량사업 시행인가처분의 무효확인을 구할 원고적격이 없다.② 수익처분의 상대방은 그의 권리나 법률상 보호되는 이익이 침해되었다고 볼 수 없으므로 달리 특별한 사정이 없는 한 그 처분의 취소를 구할 이익이 없다.③ 상수원에서 급수를 받고 있는 지역주민들이 가지는 상수원의 오염을 막아 양질의 급수를 받을 이익은 근거 법률에 의하여 직접적이고 구체적으로 보호되는 이익으로서, 해당 지역주민들에게는 상수원보호구역변경처분의 취소를 구할 법률상의 이익이 있다.④ 이행강제금 납부의무는 상속인 기타의 사람에게 승계될 수 없는 일신전속적인 성질의 것이므로 이미 사망한 사람에게 이행강제금을 부과하는 내용의 처분이나 결정은 당연무효이다."
445,2024,경위,행법,5,4,행정입법에 대한 설명으로 옳지 않은 것은? (다툼이 있는 경우 판례에 의함),① 법령의 위임이 없음에도 법령에 규정된 처분 요건에 해당하는 사항을 부령에서 변경하여 규정한 경우에는 그 부령의 규정은 국민에 대한 대외적 구속력은 없다고 보아야 한다.② 법규명령이 구법에 위임의 근거가 없어 무효였더라도 사후에 법개정으로 위임의 근거가 부여되면 그 때부터는 유효한 법규명령이 된다.③ 추상적인 법령의 제정 여부는 그 자체로서 국민의 구체적인 권리의무에 직접적 변동을 초래하는 것이 아니어서 부작위위법확인소송의 대상이 될 수 없다.④ 행정처분이 법규성이 없는 내부지침 등의 규정에 위배된다고 한다면 그 이유만으로 처분은 위법하게 된다.
446,2024,경위,행법,6,2,행정규칙에 대한 설명으로 옳지 않은 것은? (다툼이 있는 경우 판례에 의함),"① 상위법령에서 세부사항 등을 시행규칙으로 정하도록 위임하였음에도 이를 고시 등 행정규칙으로 정하였다면 이는 대외적 구속력을 가지는 법규명령으로서 효력이 인정될 수 없다.② 행정관청 내부의 사무처리규정에 불과한 전결규정에 위반하여 원래의 전결권자 아닌 보조기관이 처분권자인 행정관청의 이름으로 행정처분을 하였다면 그 처분은 권한 없는 자에 의하여 행하여진 무효의 처분이다. ③ ｢검찰보존사무규칙｣이 ｢검찰청법｣에 기하여 제정된 법무부령이기는 하지만, 그 사실만으로 그 규칙 내의 모든 규정이 법규적 효력을 가지는 것은 아니다.④ 어떠한 고시가 다른 집행행위의 매개 없이 그 자체로서 직접 국민의 구체적인 권리의무나 법률관계를 규율하는 성격을 가질 때에는 항고소송의 대상이 되는 행정처분에 해당한다."
447,2024,경위,행법,7,4,행정계획에 대한 설명으로 옳은 것은? (다툼이 있는 경우 판례에 의함),① 구 ｢도시계획법｣상 관련 절차를 거쳐 정당하게 도시계획결정등의 처분을 하였다면 이를 고시하지 아니하였더라도 대외적으로 효력이 발생한다.② 행정계획안이 국민의 기본권에 직접적으로 영향을 끼치고 법령의 뒷받침에 의하여 그대로 실시될 것이 틀림없을 것으로 예상되는 때에도 그것이 구속력 없는 행정계획안이라면 헌법소원의 대상이 될 수 없다.③ 문화재보호구역 내 토지 소유자의 문화재보호구역 지정해제 신청에 대한 행정청의 거부행위는 항고소송의 대상이 되는 행정처분에 해당하지 않는다. ④ 도시계획의 수립에 있어서 구 ｢도시계획법｣ 소정의 공청회를 열지 아니하고 구 ｢공공용지의취득및손실보상에관한특례법｣ 소정의 이주대책을 수립하지 아니하였더라도 이는 절차상의 위법으로서 취소사유에 불과하다.
448,2024,경위,행법,8,3,행정행위에 대한 설명으로 옳지 않은 것은? (다툼이 있는 경우 판례에 의함),"① 구 ｢기부금품모집규제법｣상의 기부금품모집허가는 공익목적을 위하여 일반적･상대적으로 제한된 기본권적 자유를 다시 회복시켜주는 강학상의 허가에 해당한다.② 재단법인의 임원취임을 인가할 것인지 여부는 주무관청의 권한에 속하는 사항으로서, 임원취임승인 신청에 대하여 주무관청은 이에 기속되어 이를 당연히 승인(인가)하여야 하는 것은 아니다.③ 관할관청은 개인택시 운송사업의 양도･양수에 대한 인가를 한 후에는 그 양도･양수 이전에 있었던 양도인에 대한 운송사업면허 취소사유를 들어 양수인의 사업면허를 취소할 수 없다.④ ｢국가공무원법｣에 의한 정년퇴직 발령은 정년퇴직 사실을 알리는 이른바 관념의 통지에 불과하다."
449,2024,경위,행법,9,3,인허가의제에 대한 설명으로 옳지 않은 것은? (다툼이 있는 경우 판례에 의함),① 인허가의제 제도는 관련 인허가 행정청의 권한을 제한하거나 박탈하는 효과를 가진다는 점에서 법률 또는 법률의 위임에 따른 법규명령의 근거가 있어야 한다.② ｢국토의 계획 및 이용에 관한 법률｣에 따른 개발행위허가가 의제되는 ｢건축법｣상 건축허가의 신청이 국토의 계획 및 이용에 관한 법령이 정한 개발행위허가기준에 부합하지 아니하면 건축허가권자로서는 이를 거부할 수 있다.③ 주택건설사업계획 승인처분에 따라 의제된 인허가의 위법을 다투고자 하는 이해관계인은 의제된 인허가의 취소를 구할 것이 아니라 주택건설사업계획 승인처분의 취소를 구하여야 한다.④ 주된 인허가 행정청은 주된 인허가를 하기 전에 관련 인허가에 관하여 미리 관련 인허가 행정청과 협의하여야 한다.
450,2024,경위,행법,10,1,재량행위에 대한 설명으로 옳지 않은 것은? (다툼이 있는 경우 판례에 의함),"① ｢국가공무원법｣상 복직명령은 재량행위이므로, 국가공무원이 휴직사유가 소멸하였음을 이유로 복직신청을 한 경우 임용권자는 지체 없이 복직명령을 하여야 하는 것은 아니다.② 구 ｢야생동･식물보호법｣에 의한 용도변경승인은 특정인에게만 용도 외의 사용을 허용해주는 권리나 이익을 부여하는 이른바 수익적 행정행위로서 법령에 특별한 규정이 없는 한 재량행위이다.③ ｢출입국관리법｣상 체류자격 변경허가의 허가권자는 신청인이 관계 법령에서 정한 요건을 충족하였더라도, 신청인의 적격성, 체류 목적, 공익상의 영향 등을 참작하여 허가 여부를 결정할 수 있는 재량을 가진다.④ ｢가축분뇨의 관리 및 이용에 관한 법률｣에 따른 가축분뇨 처리방법 변경 불허가처분에 대한 사법심사는 법원이 허가권자의 재량권을 대신 행사하는 것이 아니라 허가권자의 공익판단에 관한 재량의 여지를 감안하여 원칙적으로 재량권의 일탈･남용이 있는지 여부만을 판단하여야 한다."
451,2024,경위,행법,11,2,행정행위의 효력에 대한 설명으로 옳은 것은? (다툼이 있는 경우 판례에 의함),"① 운전면허취소처분이 행정쟁송절차에 의하여 취소되었다면, 그 처분은 단지 장래에 향하여서만 효력을 잃게 된다.② 위법한 행정대집행이 완료되면 계고처분의 취소를 구할 소의 이익은 없다 하더라도, 미리 그 처분의 취소판결이 있어야만 그 처분의 위법임을 이유로 한 손해배상 청구를 할 수 있는 것은 아니다.③ 행정처분이 불복기간의 경과로 인하여 확정될 경우 그 확정력에는 판결에 있어서와 같은 기판력이 인정되고 법원은 이에 기속되어 모순되는 판단을 할 수 없다.④ 행정행위의 불가변력은 당해 행정행위에 대하여 인정될 뿐만 아니라, 동종의 행정행위라면 그 대상을 달리하더라도 이를 인정할 수 있다."
452,2024,경위,행법,12,4,행정행위의 하자에 대한 설명으로 옳지 않은 것은? (다툼이 있는 경우 판례에 의함),"① 납세자가 아닌 제3자의 재산을 대상으로 한 압류처분은 그 처분의 내용이 법률상 실현될 수 없는 것이어서 당연무효이다.② 적법한 권한 위임 없이 세관출장소장에 의하여 행하여진 관세부과처분은 그 하자가 중대하기는 하지만 객관적으로 명백하다고 할 수 없어 당연무효는 아니다.③ 행정청이 청문서 도달기간을 다소 어겼다하더라도 영업자가 이에 대하여 이의하지 아니한 채 스스로 청문일에 출석하여 그 의견을 진술하고 변명하는 등 방어의 기회를 충분히 가졌다면 청문서 도달기간을 준수하지 아니한 하자는 치유되었다.④ 형식상 하자로 인하여 무효인 행정처분이 있은 후 행정청이 관계 법령에서 정한 형식을 갖추어 다시 동일한 행정처분을 하였다면, 당해 행정처분은 종전의 무효인 행정처분과 관계없는 새로운 행정처분이라고 볼 수는 없다."
453,2024,경위,행법,13,4,행정행위의 직권취소에 대한 설명으로 옳은 것은?(다툼이 있는 경우 판례에 의함),① 변상금 부과처분에 대한 취소소송이 진행중이라면 그 부과권자는 위법한 처분을 스스로 취소하고 그 하자를 보완하여 다시 적법한 부과처분을 할 수 없다. ② 취소소송에 의한 행정처분 취소의 경우에도 수익적 행정처분의 직권취소 제한에 관한 법리가 적용된다. ③ 처분청이 직권취소를 할 수 있다면 그 사정만으로 이해관계인은 처분청에 대하여 그 취소를 요구할 신청권을 가진다. ④ 국민에게 일정한 이익과 권리를 취득하게 한 종전 행정처분의 하자나 직권취소해야 할 필요성에 관한 증명책임은 기존 이익과 권리를 침해하는 처분을 한 행정청에 있다.
454,2024,경위,행법,14,1,행정행위의 성립요건과 발효요건에 대한 설명으로 옳지 않은 것은? (다툼이 있는 경우 판례에 의함),"① 상대방 있는 행정처분이 상대방에게 고지되지 아니한 경우에도 상대방이 다른 경로를 통해 행정처분의 내용을 알게 되었다면 행정처분의 효력은 발생한다.② 어떠한 처분의 외부적 성립 여부는 행정청에 의해 행정의사가 공식적인 방법으로 외부에 표시되었는지를 기준으로 판단하여야 한다.③ 교부에 의한 송달을 할 때 문서를 송달받을 자 또는 그 사무원등이 정당한 사유 없이 송달받기를 거부하는 경우에는 그 사실을 수령확인서에 적고, 문서를 송달할 장소에 놓아둘 수 있다.④ 고시 또는 공고에 의하여 행정처분을 하는 경우에는 행정처분에 이해관계를 갖는 자가 고시 또는 공고가 있었다는 사실을 현실적으로 알았는지 여부에 관계없이 고시가 효력을 발생하는 날에 행정처분이 있음을 알았다고 보아야 한다."
455,2024,경위,행법,15,4,공법상 계약에 대한 설명으로 옳지 않은 것은? (다툼이 있는 경우 판례에 의함),① 수익적 행정처분에 있어서 행정청은 부담을 부가하기 이전에 상대방과 협의하여 부담의 내용을 협약의 형식으로 미리 정한 다음 행정처분을 하면서 부담을 부가할 수도 있다.② 지방전문직공무원 채용계약 해지의 의사표시에 대하여는 공법상 당사자소송으로 그 의사표시의 무효확인을 청구할 수 있다. ③ 광주광역시문화예술회관장의 단원위촉은 광주광역시와 단원이 되고자 하는 자 사이에 대등한 지위에서 의사가 합치되어 성립하는 공법상 근로계약에 해당한다.④ 구 ｢중소기업 기술혁신 촉진법｣상 중소기업 정보화지원사업에 따른 지원금 출연을 위하여 중소기업청장이 체결하는 협약은 공법상 계약에 해당하지만 그 협약의 해지 및 그에 따른 환수통보는 행정처분에 해당한다.
456,2024,경위,행법,16,1,｢개인정보 보호법｣상 개인정보에 대한 설명으로 옳지 않은 것은? (다툼이 있는 경우 판례에 의함),"① 옥외집회･시위에 대한 경찰의 촬영행위에 의해 취득한 자료는 ‘개인정보’의 보호에 관한 일반법인 ｢개인정보 보호법｣이 적용될 수 없다.② 시장･군수 또는 구청장이 개인의 지문정보를 수집하고, 경찰청장이 이를 보관･전산화하여 범죄수사목적에 이용하는 것은 모두 개인정보자기결정권을 제한하는 것이다.③ 개인정보자기결정권의 보호대상이 되는 개인정보는 반드시 개인의 내밀한 영역이나 사사(私事)의 영역에 속하는 정보에 국한되지 않고 공적 생활에서 형성되었거나 이미 공개된 정보까지 포함한다.④ 자신의 개인정보를 열람한 정보주체는 개인정보처리자에게 그 개인정보의 정정 또는 삭제를 요구할 수 있지만 다른 법령에서 그 개인정보가 수집 대상으로 명시되어 있는 경우에는 그 삭제를 요구할 수 없다."
457,2024,경위,행법,17,2,｢공공기관의 정보공개에 관한 법률｣상 정보공개에 대한 설명으로 옳지 않은 것은? (다툼이 있는 경우 판례에 의함),"① 한국방송공사(KBS)는 정보공개의무가 있는 ‘공공기관’에 해당한다.② 직무를 수행한 공무원의 성명·직위는 사생활의 비밀 또는 자유를 침해할 우려가 있다고 인정되는 정보이므로 비공개 대상 정보이다.③ 공개청구의 대상이 되는 정보가 이미 인터넷 등을 통하여 공개되어 인터넷검색 등을 통하여 쉽게 알 수 있다는 사정만으로는 소의 이익이 없다거나 비공개결정이 정당화될 수 없다.④ 공공기관이 공개청구의 대상이 된 정보를 공개는 하되, 청구인이 신청한 공개방법 이외의 방법으로 공개하기로 하는 결정을 하였다면, 이는 정보공개청구 중 정보공개방법에 관한 부분에 대하여 일부 거부처분을 한 것이다."
458,2024,경위,행법,18,4,｢질서위반행위규제법｣상 행정질서벌에 대한 설명으로 옳지 않은 것은? (다툼이 있는 경우 판례에 의함),"① 어떤 행정법규 위반행위에 대하여 입법자가 행정질서벌인 과태료를 부과할 것인지, 행정형벌을 부과할 것인지를 정하는 것은 입법재량에 속한다.② 신분에 의하여 성립하는 질서위반행위에 신분이 없는 자가 가담한 때에는 신분이 없는 자에 대하여도 질서위반행위가 성립한다.③ 고의 또는 과실이 없는 질서위반행위는 과태료를 부과하지 아니 한다.④ 행정청은 불의의 재난으로 피해를 당한 사람에 대하여 과태료의 징수유예등을 하는 경우 그 유예하는 금액에 상당하는 담보의 제공을 요구할 수 없다."
459,2024,경위,행법,19,3,행정조사에 대한 설명으로 옳지 않은 것은? (다툼이 있는 경우 판례에 의함),"① ｢행정조사기본법｣에 따르면 행정기관의 장은 법령 등에서 규정하고 있는 조사사항을 조사대상자로 하여금 스스로 신고하도록 하는 제도를 운영할 수 있다. ② 음주운전 여부에 대한 조사 과정에서 운전자 본인의 동의를 받지 아니하고 또한 법원의 영장도 없이 채혈조사를 한 결과를 근거로 한 운전면허 정지･취소처분은 특별한 사정이 없는 한 위법한 처분이다.③ ｢관세법｣ 등에 따라 우편물 통관검사절차에서 이루어지는 우편물의 개봉, 시료채취, 성분분석 등의 검사는 행정조사의 성격을 가지는 것이 아니라 수사기관의 강제처분에 해당한다.④ ｢행정조사기본법｣에 따르면 조사대상자는 조사원에게 공정한 행정조사를 기대하기 어려운 사정이 있다고 판단되는 경우에는 행정기관의 장에게 당해 조사원의 교체를 신청할 수 있다."
460,2024,경위,행법,20,2,행정상 공표에 대한 설명으로 옳지 않은 것은? (다툼이 있는 경우 판례에 의함),① ｢행정절차법｣에 따르면 행정청은 위반사실등의 공표를 하기 전에 당사자가 공표와 관련된 의무의 이행 등의 조치를 마친 경우에는 위반사실등의 공표를 하지 않을 수 있다. ② 병무청장이 병역의무 기피자의 인적사항 등을 인터넷 홈페이지에 게시하는 등의 방법으로 공개한 경우 병무청장의 공개결정은 항고소송의 대상이 되는 행정처분이라 할 수 없다.③ 구 ｢청소년의 성보호에 관한 법률｣이 형벌 외에 신상도 공개하도록 한 것은 헌법 제13조의 이중처벌금지 원칙에 위배되지 않는다.④ ｢행정절차법｣에 따르면 행정청은 공표된 내용이 사실과 다른 것으로 밝혀진 경우에도 당사자가 원하지 아니하면 정정한 내용을 공표하지 아니할 수 있다.
461,2024,경위,행법,21,4,｢행정절차법｣상 행정절차에 대한 설명으로 옳지 않은 것은? (다툼이 있는 경우 판례에 의함),① 행정청에 대하여 처분을 구하는 신청을 할 때 전자문서로 하는 경우에는 행정청의 컴퓨터 등에 입력된 때에 신청한 것으로 본다.② 행정청은 대통령령을 입법예고하는 경우 국회 소관 상임위원회에 이를 제출하여야 한다.③ 행정청은 공청회를 마친 후 처분을 할 때까지 새로운 사정이 발견되어 공청회를 다시 개최할 필요가 있다고 인정할 때에는 공청회를 다시 개최할 수 있다.④ 지방자치단체장이 구 ｢공유재산 및 물품관리법｣에 근거하여 민간투자사업을 추진하던 중 우선협상대상자의 지위를 박탈하는 처분을 하기 위하여는 반드시 청문을 실시하여야 한다.
462,2024,경위,행법,22,1,"｢국가배상법｣상 국가배상에 대한 설명으로 옳고 그름의 표시(O, X)가 바르게 된 것은? (다툼이 있는 경우 판례에 의함)","가.상호 보증은 외국의 법령, 판례 및 관례 등에 의하여 발생요건을 비교하여 인정되면 충분하고 반드시 당사국과의 조약이 체결되어 있을 필요는 없다.나.지방자치단체가 구 산업기술혁신 촉진법령에 따른 인증신제품 구매의무를 위반하였다고 하더라도 이를 이유로 신제품 인증을 받은 자에 대하여 국가배상책임을 지는 것은 아니다. 다.공법인이 국가로부터 위탁받은 공행정사무를 집행하는 과정에서 공법인의 임직원이 경과실로 법령을 위반하여 타인에게 손해를 입힌 경우, 공법인의 임직원은 ｢국가배상법｣ 제2조에서 정한 공무원에 해당하여 배상책임을 면한다.① 가(O), 나(O), 다(O)② 가(O), 나(X), 다(X)③ 가(X), 나(O), 다(X)④ 가(X), 나(X), 다(O)"
463,2024,경위,행법,23,4,｢국가배상법｣상 국가배상에 대한 설명으로 옳지 않은 것은? (다툼이 있는 경우 판례에 의함),① ｢경찰관 직무집행법｣ 제5조의 규정 내용이 형식상 경찰관에게 재량에 의한 직무수행권한을 부여한 것처럼 되어 있더라도 경찰관이 권한을 행사하여 필요한 조치를 하지 아니하는 것이 현저하게 불합리하다고 인정되는 경우에는 그러한 권한의 불행사는 위법하다.② 국가배상책임은 공무원에 의한 가해행위의 태양이 확정될 수 있으면 성립되고 구체적인 행위자가 반드시 특정될 것을 요하지 않는다.③ ｢국가배상법｣ 제2조 제1항 단서는 ‘전투･훈련’뿐만 아니라 경찰공무원의 사고현장 교통정리와 같은 ‘일반 직무집행’의 경우에도 적용된다.④ 경찰공무원인 피해자가 구 ｢공무원연금법｣에 따라 공무상 요양비를 지급받는 것은 구 ｢국가배상법｣ 제2조 제1항 단서에서 정한 ‘다른 법령의 규정’에 따라 보상을 지급받는 것에 해당한다.
464,2024,경위,행법,24,2,손실보상에 대한 설명으로 옳지 않은 것은? (다툼이 있는 경우 판례에 의함),"① 법률이 민간기업을 수용의 주체로 규정한 자체를 두고 위헌이라고 할 수는 없다.② 공익사업의 시행 후에 사업지 밖에서 발생한 간접손실에 대하여는 해당 법률에 보상규정이 있는 경우에만 보상할 수 있다.③ 헌법 제23조 제3항이 규정하는 정당한 보상이란 원칙적으로 피수용재산의 객관적 가치를 완전하게 보상하는 ‘완전보상’을 의미한다.④ 하나의 재결에서 피보상자별로 여러 가지의 토지, 물건, 권리 또는 영업의 손실에 관하여 심리･판단이 이루어졌을 때, 피보상자로서는 반드시 재결 전부에 관하여 불복하여야 하는 것은 아니다."
465,2024,경위,행법,25,4,｢공익사업을 위한 토지 등의 취득 및 보상에 관한 법률｣상 이주대책에 대한 설명으로 옳은 것은? (다툼이 있는 경우 판례에 의함),"① 사업시행자의 이주대책 수립·실시의무를 정하고 있는 구 ｢공익사업을 위한 토지 등의 취득 및 보상에 관한 법률｣의 규정은 당사자의 합의에 의하여 적용을 배제할 수 없는 강행법규라고 볼 수 없다. ② 헌법재판소는, 이주대책은 생활보상의 일환으로서 헌법 제23조 제3항에 규정된 정당한 보상에 포함되므로 이주대책의 실시 여부는 입법자의 입법재량 영역에 속하지 않는다고 보았다.③ 사업시행자에게는 이주대책대상자들에게 공급할 택지 또는 주택의 내용이나 수량을 정할 수 있는 재량이 인정되지 않는다. ④ 법률이 사업시행자에게 이주대책의 수립･실시의무를 부과하고 있다고 하여 그 규정만으로 이주자에게 수분양권이 직접 발생하는 것은 아니다."
466,2024,경위,행법,26,1,｢행정심판법｣상 행정심판에 대한 설명으로 옳은 것은?,"① 조정이 성립되면 재결의 기속력 규정뿐만 아니라 행정심판위원회의 간접강제 규정도 준용된다. ② 감사원의 처분 또는 부작위에 대한 심판청구에 대하여는 중앙행정심판위원회에서 심리･재결한다.③ 행정심판을 청구하려는 자는 행정심판청구서를 관할 행정심판위원회에 제출하여야 하고, 피청구인에게는 제출할 수 없다.④ 피청구인의 경정결정이 있으면 심판청구는 피청구인이 경정된 때 제기된 것으로 본다."
467,2024,경위,행법,27,2,항고소송의 당사자에 대한 설명으로 옳은 것은? (다툼이 있는 경우 판례에 의함),① 지방자치단체는 다른 지방자치단체장의 건축협의 취소에 대하여 취소를 구할 법률상 이익이 없다.② 처분성이 인정되는 국민권익위원회의 조치요구를 받은 소방청장은 조치요구의 취소를 구하는 항고소송의 원고적격을 가진다. ③ 교원소청심사위원회의 결정에 대하여 피청구인인 사립학교의 장은 항고소송을 제기할 수 없다.④ 사증발급 거부처분을 받은 외국인은 그 거부처분에 대해 취소소송을 제기할 원고적격을 가진다.
468,2024,경위,행법,28,3,관할 행정청이 한 행위로서 항고소송의 대상이 되는 것을 모두 고른 것은? (다툼이 있는 경우 판례에 의함),"가. 토지대장상의 소유자명의변경신청을 거부한 행위나. 토지대장을 직권말소한 행위다. 건축물대장의 용도변경신청을 거부한 행위라. 건축물대장을 직권말소한 행위마. 건축물대장 작성신청을 반려한 행위① 가, 나② 다, 라, 마③ 나, 다, 라, 마④ 가, 나, 다, 라, 마"
469,2024,경위,행법,29,2,"관할 행정청은 2023.4.20. 甲에게 단란주점 영업허가 취소처분을 하였고, 甲은 2023.4.27.에 이 처분이 있음을 알았다. 甲이 이 처분에 대해 제소기간을 준수하여 취소소송을 제기할 수 있는 마지막 날은? (마지막 날은 토요일 또는 공휴일이 아님)",① 2023.7.20.② 2023.7.26.③ 2023.7.27.④ 2023.7.28.
470,2024,경위,행법,30,2,부작위위법확인소송에 대한 설명으로 옳은 것은? (다툼이 있는 경우 판례에 의함),① 부작위위법확인소송의 계속중 소극적 처분이 있게 되더라도 부작위위법확인의 소가 소의 이익을 잃게 되는 것은 아니다.② 형사사건에서 무죄판결이 확정되어 피압수자가 압수물 환부신청을 하였음에도 검사가 이에 대하여 아무런 결정이나 통지도 하지 않고 있는 부작위는 부작위위법확인소송의 대상이 되지 아니한다.③ 부작위위법확인소송은 행정심판을 거친 경우에도 제소기간의 제한을 받지 않는다.④ 취소소송의 재판관할 규정은 부작위위법확인소송의 경우에 준용되지 않는다.
471,2024,경위,행법,31,2,"｢행정소송법｣상 확정된 취소판결의 효력에 대한 설명으로 옳고 그름의 표시(○, X)가 바르게 된 것은? (다툼이 있는 경우 판례에 의함)","가.영업허가취소처분을 취소하는 판결이 확정되었다면 그 영업허가취소처분 이후의 영업행위를 무허가영업이라고 볼 수는 없다.나.취소 확정판결의 기판력은 그 판결의 주문에만 미치고, 또한 소송물인 행정처분의 위법성 존부에 관한 판단 그 자체에만 미치는 것이므로 전소와 후소가 그 소송물을 달리하는 경우에는 전소 확정판결의 기판력이 후소에 미치지 아니한다.다.취소판결의 기속력에 위반하여 행한 처분청의 행위는 위법하나, 이는 무효사유가 아니라 취소사유에 해당한다.라.처분청이 취소소송의 대상인 처분에 대해 취소절차를 취하여 원고에게 취소통지를 한 때 취소의 효과가 발생한다. ① 가(O), 나(X), 다(X), 라(X)② 가(O), 나(O), 다(X), 라(X)③ 가(X), 나(O), 다(O), 라(O)④ 가(X), 나(X), 다(O), 라(O)"
472,2024,경위,행법,32,4,취소소송에서 법원이 원고의 청구를 기각할 때 판결의 주문에서 취소대상인 처분이 위법함을 명시하여야 하는 경우에 대한 설명으로 옳지 않은 것은? (다툼이 있는 경우 판례에 의함),① 당사자의 명백한 주장이 없는 경우에도 법원은 일건기록에 나타난 사실을 기초로 하여 직권으로 이러한 판결을 할 수 있다.② 법원이 이 판결을 함에 있어 공공복리 적합성 여부의 판단시점은 변론종결시이다. ③ 소송비용은 피고의 부담으로 한다.④ 이 판결이 확정되면 취소판결의 기속력과 기판력이 발생한다.
